time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0	1.52004e-14	8.73764e-15	2.90195e-15	4.35387e-15	3.18305e-15	4.34379e-15	3.77247e-15	1.99884e-15	1.35608e-15
0.00909282	4.00727e-11	6.7573e-08	9.63576e-13	8.51142e-15	1.31466e-14	7.64753e-16	5.82775e-15	3.37721e-16	2.8086e-15
0.0181856	2.55837e-10	1.81498e-07	9.26735e-13	1.00983e-15	3.63668e-13	3.90463e-15	1.17465e-13	6.14127e-15	1.65525e-14
0.0272785	5.98612e-10	1.95964e-07	9.32884e-12	9.26741e-15	1.75799e-12	5.81944e-15	4.71841e-13	6.81307e-15	8.49448e-14
0.0363713	8.70918e-10	1.04818e-07	2.41931e-11	3.52109e-15	2.8501e-12	3.11222e-15	7.52817e-13	4.09191e-15	1.72369e-13
0.0454641	9.94725e-10	4.67558e-08	4.2042e-11	1.28861e-14	2.11694e-12	8.28923e-15	5.89255e-13	2.90649e-15	1.80039e-13
0.0545569	1.10013e-09	8.88842e-08	2.95537e-11	1.55921e-14	1.0932e-12	7.02747e-15	2.45007e-13	6.11457e-15	1.59244e-13
0.0636498	1.32641e-09	1.73609e-07	1.69941e-11	5.76569e-15	1.12533e-12	5.98257e-15	1.49947e-13	1.01615e-14	1.10012e-13
0.0727426	1.64119e-09	1.75971e-07	1.69931e-11	2.01642e-14	1.38882e-12	1.01101e-14	2.36678e-13	4.6667e-15	1.0132e-13
0.0818354	1.88541e-09	9.74494e-08	2.39465e-11	3.19136e-14	1.72834e-12	1.60145e-14	3.06821e-13	5.92359e-15	1.11146e-13
0.0909282	2.0203e-09	6.38478e-08	3.74335e-11	2.02865e-14	1.45786e-12	1.61164e-14	2.7683e-13	2.37958e-15	7.4361e-14
0.100021	2.14888e-09	9.12336e-08	2.03525e-11	2.57126e-14	1.79175e-12	1.289e-14	2.41506e-13	5.88409e-15	4.8646e-14
0.109114	2.35987e-09	1.55395e-07	2.95212e-11	2.15458e-14	2.14182e-12	1.95521e-14	3.0144e-13	4.11651e-15	3.87185e-14
0.118207	2.63402e-09	1.53034e-07	2.82227e-11	5.10111e-14	2.38988e-12	1.38183e-14	4.72964e-13	2.55664e-15	1.82333e-15
0.1273	2.84654e-09	9.25344e-08	2.05228e-11	6.76148e-14	2.25491e-12	1.60624e-14	5.94716e-13	6.25343e-15	4.73547e-14
0.136392	2.99059e-09	7.87237e-08	2.80796e-11	7.00981e-14	3.01099e-12	4.9719e-15	5.74202e-13	1.61754e-15	5.89923e-14
0.145485	3.13482e-09	9.02083e-08	1.75281e-11	6.68836e-14	3.72526e-12	7.56697e-15	4.13157e-13	5.33751e-15	8.02844e-14
0.154578	3.32478e-09	1.30642e-07	3.88812e-11	7.06862e-14	3.74572e-12	1.39531e-14	3.23406e-13	8.20752e-15	6.58355e-14
0.163671	3.54949e-09	1.25919e-07	3.99741e-11	8.23248e-14	3.62771e-12	6.94203e-15	4.74844e-13	5.81857e-15	9.0298e-14
0.172764	3.7304e-09	8.71948e-08	1.9836e-11	1.01277e-13	2.56062e-12	7.1043e-15	6.30846e-13	8.3658e-15	1.42658e-13
0.181856	3.87972e-09	8.80612e-08	1.74049e-11	1.19142e-13	3.05417e-12	6.85812e-15	4.87752e-13	1.23622e-14	1.31761e-13
0.190949	4.03082e-09	8.66874e-08	1.91995e-11	1.10329e-13	3.68687e-12	9.749e-15	4.39137e-13	3.53922e-15	9.06876e-14
0.200042	4.19428e-09	1.03711e-07	4.98731e-11	9.97488e-14	3.37591e-12	1.35265e-14	3.38019e-13	4.07967e-15	8.87436e-14
0.209135	4.37331e-09	9.77901e-08	5.94668e-11	1.29704e-13	3.37436e-12	1.54786e-15	4.13884e-13	2.03105e-15	6.32107e-14
0.218228	4.5228e-09	8.09377e-08	5.03106e-11	1.48282e-13	2.55496e-12	1.10982e-14	5.33757e-13	6.91189e-15	3.6982e-14
0.227321	4.67185e-09	9.14972e-08	5.5345e-11	1.52273e-13	2.99508e-12	1.83271e-14	4.64857e-13	3.13607e-15	4.11418e-14
0.236413	4.82178e-09	8.08331e-08	4.49404e-11	1.37751e-13	3.58481e-12	1.39564e-14	4.28308e-13	1.26309e-14	7.45196e-15
0.245506	4.95742e-09	7.80287e-08	6.37539e-11	1.29462e-13	3.52862e-12	2.49264e-14	3.64525e-13	4.37851e-15	1.02354e-14
0.254599	5.0892e-09	7.19632e-08	7.76054e-11	1.27501e-13	3.33624e-12	1.48256e-14	3.90183e-13	4.17969e-15	1.52481e-14
0.263692	5.21168e-09	7.46536e-08	8.24354e-11	1.38061e-13	2.55946e-12	2.36271e-14	5.02261e-13	5.77415e-15	2.60992e-14
0.272785	5.35733e-09	9.06322e-08	8.1209e-11	1.40644e-13	3.00682e-12	3.03845e-14	4.09493e-13	5.40408e-15	3.21164e-14
0.281878	5.50226e-09	7.36494e-08	6.21264e-11	1.1886e-13	3.37456e-12	2.28435e-14	4.5974e-13	1.31388e-14	7.1387e-15
0.29097	5.61193e-09	5.56942e-08	8.37507e-11	1.02375e-13	3.04145e-12	2.49308e-14	4.45933e-13	8.50532e-15	5.48484e-15
0.300063	5.70388e-09	5.0751e-08	8.18443e-11	1.06699e-13	2.77128e-12	3.3943e-14	3.23195e-13	1.65465e-14	9.58182e-15
0.309156	5.8048e-09	6.94823e-08	7.45842e-11	1.19029e-13	2.14774e-12	1.94235e-14	2.82501e-13	7.68272e-15	1.61608e-14
0.318249	5.94404e-09	8.74565e-08	7.57e-11	1.09665e-13	2.31548e-12	2.65771e-14	3.00644e-13	8.92874e-15	2.9101e-14
0.327342	6.08086e-09	6.64862e-08	6.89726e-11	9.53879e-14	2.65652e-12	2.85059e-14	3.70017e-13	9.61066e-15	4.28474e-14
0.336435	6.17004e-09	3.84145e-08	1.0572e-10	8.63391e-14	2.43722e-12	2.31324e-14	4.1297e-13	1.32279e-14	6.54023e-14
0.345527	6.23289e-09	3.66197e-08	8.7111e-11	7.73003e-14	2.20515e-12	3.11148e-14	3.07006e-13	8.72876e-15	5.28228e-14
0.35462	6.32031e-09	6.60999e-08	6.52341e-11	8.44886e-14	1.83098e-12	2.3953e-14	2.08142e-13	1.57974e-14	4.52493e-14
0.363713	6.45207e-09	8.30459e-08	6.62084e-11	7.12674e-14	2.26754e-12	2.31525e-14	2.16868e-13	1.30338e-14	3.62685e-14
0.372806	6.57799e-09	6.00724e-08	7.78113e-11	5.87172e-14	2.97809e-12	1.46898e-14	3.32364e-13	7.79826e-15	3.76943e-15
0.381899	6.6536e-09	2.91359e-08	1.17319e-10	6.96858e-14	2.9851e-12	1.28035e-14	4.12369e-13	9.51786e-15	4.3973e-14
0.390991	6.70312e-09	3.21089e-08	8.76954e-11	8.23848e-14	2.62633e-12	1.66976e-14	3.71893e-13	1.11516e-14	6.26072e-14
0.400084	6.78429e-09	6.14462e-08	5.8547e-11	1.07825e-13	2.38222e-12	9.49659e-15	2.61821e-13	4.5945e-15	5.81107e-14
0.409177	6.90331e-09	7.10106e-08	5.8511e-11	8.55944e-14	2.52093e-12	2.27981e-15	1.86768e-13	1.00126e-14	4.117e-14
0.41827	7.00482e-09	4.19725e-08	8.59784e-11	7.05533e-14	2.77824e-12	6.62874e-15	1.6897e-13	1.33404e-14	2.70682e-14
0.427363	7.04654e-09	7.43753e-09	1.29159e-10	9.35826e-14	2.51267e-12	1.24995e-15	1.65069e-13	5.16211e-15	1.96103e-14
0.436456	7.05556e-09	7.47456e-09	1.03781e-10	1.22434e-13	2.10466e-12	6.89025e-15	1.14165e-13	5.12392e-15	7.48059e-15
0.445548	7.09227e-09	3.86019e-08	8.24021e-11	1.41294e-13	2.07715e-12	8.94364e-15	7.07361e-14	1.36572e-14	8.45032e-15
0.454641	7.18121e-09	6.50704e-08	7.38934e-11	1.1981e-13	2.40289e-12	8.90001e-15	8.38717e-14	1.14676e-14	1.58559e-15
0.463734	7.2966e-09	6.87846e-08	9.76409e-11	1.19122e-13	2.82195e-12	7.43039e-15	1.85126e-13	5.39563e-15	2.90288e-14
0.472827	7.41285e-09	6.36307e-08	1.26886e-10	1.25484e-13	3.28859e-12	1.90816e-14	2.32334e-13	8.89063e-15	3.98469e-14
0.48192	7.52077e-09	5.3389e-08	1.14226e-10	1.42194e-13	3.6544e-12	1.74015e-15	1.93442e-13	1.21976e-14	2.33821e-14
0.491013	7.60308e-09	3.48221e-08	1.15607e-10	1.51486e-13	3.74722e-12	5.1675e-15	1.24165e-13	8.11825e-15	2.69522e-14
0.500105	7.65304e-09	2.41337e-08	9.76092e-11	1.31566e-13	3.89082e-12	2.96905e-15	1.33517e-13	5.37492e-15	2.18003e-14
0.509198	7.69701e-09	3.60518e-08	1.14399e-10	1.42327e-13	4.01538e-12	1.28313e-14	1.85731e-13	4.31276e-15	1.67825e-14
0.518291	7.77908e-09	6.60895e-08	1.27968e-10	1.65065e-13	3.94757e-12	6.7693e-15	2.0534e-13	6.38242e-15	4.54698e-15
0.527384	7.90367e-09	7.45929e-08	1.03189e-10	1.6652e-13	4.14516e-12	1.34379e-14	1.66602e-13	5.99651e-15	7.08118e-15
0.536477	8.01345e-09	4.2017e-08	9.93273e-11	1.68394e-13	4.43972e-12	7.20139e-15	1.69847e-13	1.35702e-14	3.28068e-14
0.545569	8.06389e-09	1.86317e-08	9.19745e-11	1.66861e-13	4.31388e-12	1.07504e-14	1.71604e-13	7.01649e-15	5.00808e-14
0.554662	8.09964e-09	2.26124e-08	1.28699e-10	1.65513e-13	3.76865e-12	1.00144e-14	1.08389e-13	2.59248e-15	5.24159e-14
0.563755	8.16168e-09	5.97988e-08	1.41735e-10	1.69695e-13	3.60996e-12	1.27627e-14	7.77196e-14	1.04057e-14	4.32014e-14
0.572848	8.28461e-09	8.51341e-08	1.03384e-10	1.76042e-13	3.56514e-12	9.67421e-15	6.06704e-14	1.49241e-14	4.82118e-14
0.581941	8.40251e-09	4.75916e-08	7.78631e-11	1.84049e-13	4.10016e-12	8.8216e-15	1.80161e-13	9.40833e-15	6.40646e-14
0.591034	8.4649e-09	4.3335e-08	8.84724e-11	1.8972e-13	3.85664e-12	1.4497e-14	1.74828e-13	5.37854e-15	7.28678e-14
0.600126	8.54207e-09	4.71277e-08	1.29364e-10	1.8069e-13	3.53631e-12	6.73058e-15	9.86478e-14	5.18213e-15	6.29743e-14
0.609219	8.60816e-09	4.73854e-08	1.39686e-10	1.88131e-13	3.69363e-12	9.08647e-15	1.12069e-13	3.53201e-15	4.33302e-14
0.618312	8.71984e-09	8.3071e-08	1.01229e-10	1.87356e-13	3.42395e-12	1.63834e-14	4.56368e-14	1.08338e-14	3.61636e-14
0.627405	8.83134e-09	4.58124e-08	6.12624e-11	2.11843e-13	3.16396e-12	9.76726e-15	8.68097e-14	1.13322e-14	4.3407e-14
0.636498	8.90169e-09	6.03907e-08	8.9179e-11	2.17444e-13	2.77881e-12	1.86493e-14	7.50168e-14	6.48673e-15	4.93263e-14
0.645591	9.01372e-09	6.94659e-08	1.24787e-10	2.17258e-13	3.167e-12	1.20505e-14	3.45123e-14	7.51511e-15	3.53671e-14
0.654683	9.09126e-09	3.61365e-08	1.51443e-10	2.56943e-13	3.59532e-12	1.89367e-14	1.03521e-13	1.04645e-14	7.86445e-15
0.663776	9.18455e-09	7.14111e-08	1.37141e-10	2.46272e-13	3.16415e-12	3.61967e-15	5.94963e-14	1.5551e-14	2.65074e-15
0.672869	9.27818e-09	3.59285e-08	9.82712e-11	2.51071e-13	2.53814e-12	1.05794e-14	5.22442e-14	1.1855e-14	1.66707e-15
0.681962	9.35298e-09	7.04881e-08	1.11671e-10	2.28972e-13	2.32249e-12	5.74223e-15	6.6543e-14	7.36931e-15	1.46802e-14
0.691055	9.48859e-09	8.08691e-08	1.27346e-10	2.62595e-13	2.72333e-12	4.06969e-15	5.90446e-14	7.11133e-15	5.32332e-15
0.700147	9.5727e-09	2.73068e-08	1.50918e-10	3.01251e-13	2.97277e-12	1.21932e-14	6.28276e-14	1.01002e-14	2.69655e-14
0.70924	9.64496e-09	5.62213e-08	1.5218e-10	2.85548e-13	2.70168e-12	9.6122e-15	4.12015e-14	8.68695e-15	3.20827e-14
0.718333	9.7147e-09	2.17112e-08	1.22239e-10	2.56653e-13	2.85258e-12	1.86478e-14	1.25221e-13	9.29004e-15	3.71693e-14
0.727426	9.79201e-09	7.63187e-08	1.28501e-10	2.23967e-13	3.16344e-12	2.91981e-15	1.68706e-13	7.37321e-15	3.51812e-14
0.736519	9.94019e-09	8.30148e-08	1.45628e-10	2.31355e-13	2.74233e-12	1.44851e-14	1.16088e-13	7.03763e-15	3.30965e-14
0.745612	1.00234e-08	1.78074e-08	1.33685e-10	2.65997e-13	2.47425e-12	2.06931e-14	3.71021e-14	1.2039e-14	5.09554e-14
0.754704	1.00759e-08	4.36443e-08	1.33259e-10	2.52028e-13	2.45643e-12	2.00089e-14	5.32129e-14	2.62071e-15	4.40273e-14
0.763797	1.01235e-08	8.85417e-09	1.08488e-10	2.10838e-13	3.01095e-12	1.62834e-14	1.48001e-13	1.22091e-14	4.37755e-14
0.77289	1.02027e-08	7.91573e-08	1.26028e-10	1.76218e-13	3.01941e-12	7.14002e-15	1.96809e-13	4.96867e-15	4.27775e-14
0.781983	1.03528e-08	7.94877e-08	1.63347e-10	1.87408e-13	2.46232e-12	2.0251e-14	1.521e-13	1.17228e-14	3.70368e-14
0.791076	1.04293e-08	6.56623e-09	1.2928e-10	2.53234e-13	1.94719e-12	2.12246e-14	1.35143e-13	1.38983e-14	2.64787e-14
0.800169	1.04716e-08	3.98851e-08	1.25079e-10	2.4443e-13	2.0382e-12	6.73392e-15	1.32579e-13	1.04947e-14	2.03424e-14
0.809261	1.05106e-08	7.26987e-09	8.39529e-11	2.23932e-13	2.10217e-12	1.84306e-14	1.73414e-13	1.30172e-14	4.20546e-15
0.818354	1.05869e-08	7.63595e-08	1.14894e-10	2.03545e-13	1.90161e-12	1.9086e-14	1.72042e-13	1.13177e-14	1.64275e-16
0.827447	1.07247e-08	6.87506e-08	1.57954e-10	2.40418e-13	1.81314e-12	3.0067e-14	1.97859e-13	1.26931e-14	9.13111e-15
0.83654	1.07816e-08	9.78337e-09	1.27028e-10	2.88155e-13	1.56357e-12	3.41044e-14	1.8849e-13	1.85444e-14	2.00217e-14
0.845633	1.0846e-08	5.53839e-08	1.25709e-10	2.9214e-13	1.88594e-12	2.48512e-14	1.42329e-13	8.42903e-15	1.81722e-14
0.854726	1.09128e-08	1.13046e-08	7.01419e-11	2.73141e-13	1.97101e-12	1.99002e-14	9.64596e-14	1.16397e-14	1.90454e-14
0.863818	1.09567e-08	5.62604e-08	1.20095e-10	2.52206e-13	2.00332e-12	2.25389e-14	8.68638e-14	5.84072e-15	1.75351e-14
0.872911	1.10572e-08	5.23672e-08	1.57395e-10	2.62279e-13	2.04173e-12	6.72392e-15	6.11153e-14	1.04627e-14	3.03649e-15
0.882004	1.10985e-08	1.279e-08	1.62854e-10	3.04969e-13	2.33475e-12	1.81045e-14	1.37848e-13	5.53531e-15	2.96659e-14
0.891097	1.11501e-08	4.02688e-08	1.49541e-10	2.85953e-13	1.99697e-12	6.12052e-15	1.43774e-13	3.36517e-15	2.92719e-14
0.90019	1.1196e-08	3.08551e-08	1.03759e-10	2.45688e-13	1.61061e-12	1.23596e-14	1.44698e-13	1.31187e-14	3.56103e-14
0.909282	1.13004e-08	8.72115e-08	1.38903e-10	2.77547e-13	1.12352e-12	5.46254e-15	1.69694e-13	1.49138e-14	3.12269e-14
0.918375	1.14406e-08	5.99297e-08	1.45243e-10	2.711e-13	8.77672e-13	2.47724e-15	1.54366e-13	5.8704e-15	4.31603e-15
0.927468	1.14869e-08	3.3031e-08	1.90855e-10	2.75009e-13	1.383e-12	2.10184e-14	1.60581e-13	9.4539e-15	1.54863e-14
0.936561	1.15846e-08	7.40196e-08	1.59002e-10	2.46976e-13	8.53402e-13	3.30626e-15	9.64976e-14	1.18294e-14	2.05222e-14
0.945654	1.16637e-08	1.02279e-08	1.40366e-10	2.26072e-13	8.35957e-13	3.97249e-15	5.48581e-14	1.02682e-14	7.99764e-15
0.954747	1.17308e-08	8.22492e-08	1.55716e-10	2.31802e-13	7.07029e-13	1.38118e-14	7.82728e-14	4.37498e-15	1.1302e-14
0.963839	1.18748e-08	7.56709e-08	1.36778e-10	2.41454e-13	1.21359e-12	1.37008e-14	6.36264e-14	5.39016e-15	8.3048e-15
0.972932	1.19384e-08	2.49295e-08	1.86109e-10	2.52461e-13	1.76064e-12	1.51315e-14	1.37408e-13	5.407e-15	1.55277e-14
0.982025	1.20325e-08	8.43312e-08	1.3004e-10	2.07191e-13	1.74695e-12	1.37607e-14	1.20244e-13	9.00599e-15	2.30409e-14
0.991118	1.21369e-08	3.3832e-08	1.42328e-10	2.52468e-13	1.17084e-12	8.81014e-15	6.05068e-14	8.73678e-15	8.26898e-15
1.00021	1.2181e-08	6.06292e-08	1.63282e-10	2.47381e-13	1.02386e-12	3.58378e-15	8.30562e-14	4.96746e-15	3.18505e-15
1.0093	1.23038e-08	7.44667e-08	1.57715e-10	2.47697e-13	1.42377e-12	8.33043e-15	1.1865e-13	7.88379e-15	2.47963e-14
1.0184	1.23694e-08	1.76617e-08	1.75972e-10	2.19617e-13	1.15104e-12	1.9505e-14	6.29387e-14	1.17414e-14	1.18673e-14
1.02749	1.24522e-08	7.66562e-08	1.16386e-10	1.84935e-13	1.55342e-12	1.60783e-14	5.50084e-14	1.8981e-14	1.9399e-15
1.03658	1.25589e-08	4.36085e-08	1.26347e-10	2.6689e-13	1.96703e-12	6.53545e-15	1.51769e-13	3.59591e-15	1.5228e-14
1.04567	1.26004e-08	4.32611e-08	1.57464e-10	2.36094e-13	1.75012e-12	6.75575e-15	1.45785e-13	8.97721e-15	2.02637e-14
1.05477	1.27007e-08	6.21003e-08	1.6366e-10	2.20072e-13	2.08431e-12	7.27285e-15	1.3312e-13	1.10176e-14	9.57221e-15
1.06386	1.27576e-08	1.14211e-08	1.60922e-10	1.80359e-13	2.32049e-12	7.69369e-15	1.57767e-13	6.07777e-15	2.37164e-14
1.07295	1.28269e-08	6.34878e-08	1.15229e-10	1.98503e-13	2.09601e-12	5.78912e-15	1.28845e-13	4.88884e-15	8.35631e-15
1.08205	1.29215e-08	3.79396e-08	1.21825e-10	2.55088e-13	2.28459e-12	4.21363e-15	1.57075e-13	8.13105e-15	2.16683e-14
1.09114	1.29614e-08	3.70174e-08	1.55126e-10	2.41754e-13	2.25627e-12	3.27695e-15	1.4322e-13	3.32558e-15	2.28184e-14
1.10023	1.30473e-08	5.02553e-08	1.79734e-10	2.38391e-13	2.0736e-12	1.46364e-14	1.22994e-13	8.42806e-15	1.27238e-14
1.10932	1.30924e-08	6.45172e-09	1.8384e-10	1.88833e-13	2.39024e-12	1.20662e-14	1.67619e-13	1.30851e-14	1.08105e-14
1.11842	1.31483e-08	5.12755e-08	1.45972e-10	1.88617e-13	2.08364e-12	2.39234e-14	1.39936e-13	1.64795e-15	5.47752e-15
1.12751	1.32229e-08	2.56366e-08	1.35509e-10	2.41268e-13	1.77746e-12	8.16661e-15	1.37651e-13	4.72472e-15	1.55069e-14
1.1366	1.32586e-08	3.70387e-08	1.40809e-10	2.78742e-13	1.61703e-12	1.14766e-14	9.72196e-14	3.53289e-15	2.5003e-14
1.1457	1.33342e-08	4.30078e-08	1.87364e-10	2.98804e-13	1.05749e-12	2.58433e-14	7.75689e-14	6.5465e-15	2.12699e-14
1.15479	1.33725e-08	8.37861e-09	1.71462e-10	2.29946e-13	1.01695e-12	1.75813e-14	1.92235e-13	5.10003e-15	1.04815e-15
1.16388	1.34157e-08	4.0428e-08	1.57528e-10	2.27338e-13	8.50694e-13	1.90701e-14	1.59684e-13	5.89144e-15	9.71042e-16
1.17297	1.34666e-08	1.2751e-08	1.39337e-10	2.4833e-13	1.18536e-12	5.39244e-15	8.84363e-14	2.41913e-15	1.25734e-14
1.18207	1.34973e-08	3.77799e-08	1.19346e-10	2.94737e-13	1.29893e-12	4.10896e-15	3.77441e-14	1.70814e-15	2.29394e-14
1.19116	1.35654e-08	3.85003e-08	1.72718e-10	3.11072e-13	1.17168e-12	6.47084e-15	6.59976e-14	4.09464e-15	1.27097e-14
